id,scopus,doi,title,type,year,authors,source,pages,volume,reader_count,link,given-name,sur_name,author_id,affiliation_id,citedby_count,h_index,doc_total,cit_by_doc,co_authors_total
47ce9161-41ce-3e5a-8788-8e43d4284f88,,10.1111/j.1942-5074.2009.00007.x,"At Motorola EMS, Design Research Becomes a Strategic Asset",journal,2009,"('Graham', 'Marshall')",Design Management Journal,61-67,4,7,http://www.mendeley.com/research/motorola-ems-design-research-becomes-strategic-asset,,,,,,0,0,0,0
fe42aef7-c2ec-341e-a409-2ab5b2ca2443,2-s2.0-48749125069,10.1080/14783360802159469,From P economy to K economy: An empirical study on knowledge-based quality factors,journal,2008,"('Abdulaziz O.', 'Alsadhan')",Total Quality Management and Business Excellence,807-825,19,28,http://www.mendeley.com/research/p-economy-k-economy-empirical-study-knowledgebased-quality-factors,Abdulaziz O.,Alsadhan,55893731100,106019892,8,2,7,14,10
0da8cc09-9b51-3177-a030-924a5ba6e24d,2-s2.0-84858282501,10.1111/j.1539-6924.2011.01683.x,Using Our Brains to Develop Better Policy,journal,2012,"('Igor', 'Linkov')",Risk Analysis,374-380,32,28,http://www.mendeley.com/research/using-brains-develop-better-policy,Igor,Linkov,6701532645,60008926,8,36,256,3194,150
90f4d6d8-b979-3d60-b87b-6a3d5e298147,2-s2.0-56349112806,10.1287/msom.1070.0203,Retail Inventory Management When Records Are Inaccurate,journal,2008,"('Nicole', 'DeHoratius')",Manufacturing & Service Operations Management,257-277,10,99,http://www.mendeley.com/research/retail-inventory-management-records-inaccurate,Nicole,Dehoratius,6508007118,60029278,82,6,14,366,16
00f788dc-7b51-33e4-b8a6-b93ca0549af3,2-s2.0-46749102111,10.1007/s10107-007-0165-x,Optimization with multivariate stochastic dominance constraints,journal,2009,"('Darinka', 'Dentcheva')",Mathematical Programming,111-127,117,28,http://www.mendeley.com/research/optimization-multivariate-stochastic-dominance-constraints,Darinka,Dentcheva,6602827538,60027392,36,16,57,488,21
8b17c388-11af-3ee3-b969-d7352183da18,2-s2.0-77953778861,10.1111/j.1467-9310.2010.00589.x,"Unravelling the process from Closed to Open Innovation: Evidence from mature, asset-intensive industries",journal,2010,"('Davide', 'Chiaroni')",R and D Management,222-245,40,275,http://www.mendeley.com/research/unravelling-process-closed-open-innovation-evidence-mature-assetintensive-industries,Davide,Chiaroni,14037119900,60023256,130,12,33,628,34
5e8dcacb-ed3c-3544-8348-9898fb0e95ef,2-s2.0-24344479286,10.1111/j.1467-8551.2005.00452.x,A contrast of HRM and TQM approaches to performance management: Some evidence,journal,2005,"('Ebrahim', 'Soltani')",British Journal of Management,211-230,16,65,http://www.mendeley.com/research/contrast-hrm-tqm-approaches-performance-management-some-evidence,Ebrahim,Soltani,8455312400,60024724,35,15,48,387,35
5d948809-c9ca-38d8-bb24-e9b790dd07de,2-s2.0-84902253235,10.1080/0740817X.2014.882531,Determining core acquisition quantities when products have long return lags,journal,2014,"('Toyin', 'Clottey')",IIE Transactions (Institute of Industrial Engineers),880-893,46,18,http://www.mendeley.com/research/determining-core-acquisition-quantities-products-long-return-lags,Toyin,Clottey,55301191900,60004354,10,3,5,48,3
f69f51a5-f0c3-30b4-b74b-15a7f14548b3,2-s2.0-79955483281,10.1007/s10784-010-9144-4,Water resources data and information exchange in transboundary water treaties,journal,2011,"('Andrea K.', 'Gerlak')","International Environmental Agreements: Politics, Law and Economics",179-199,11,34,http://www.mendeley.com/research/water-resources-data-information-exchange-transboundary-water-treaties-2,Andrea K.,Gerlak,9633428500,60010065,32,15,66,629,97
7e802638-4df7-33db-88ac-9bf269e4becf,2-s2.0-84871320349,10.1080/00207543.2012.707342,A framework for identification of high-value customers by including social network based variables for churn prediction using neuro-fuzzy techniques,journal,2013,"('Hossein', 'Abbasimehr')",International Journal of Production Research,1279-1294,51,42,http://www.mendeley.com/research/framework-identification-highvalue-customers-including-social-network-based-variables-churn-predicti,Hossein,Abbasimehr,36518269600,60016248,10,2,7,13,4
838ba266-9a8c-3fd6-bab3-4947ad02818c,,10.1145/2330667.2330691,CryptDB,journal,2012,"('Raluca Ada', 'Popa')",Communications of the ACM,103,55,3,http://www.mendeley.com/research/cryptdb-2,,,,,,0,0,0,0
ba635298-626f-3858-9d96-332007346668,2-s2.0-84870553159,10.1145/2380656.2380677,An introduction to data representation synthesis,journal,2012,"('Peter', 'Hawkins')",Communications of the ACM,91,55,12,http://www.mendeley.com/research/introduction-data-representation-synthesis-10,Peter,Hawkins,8543566500,60012708,0,5,8,134,15
2a89a6af-bbba-3761-9f3f-5875cce1abf2,2-s2.0-25444493655,10.1145/1081992.1081997,The importance of affective quality,journal,2005,"('Ping', 'Zhang')",Communications of the ACM,105-108,48,119,http://www.mendeley.com/research/importance-affective-quality,Ping,Zhang,55491518300,60030551,125,23,72,2075,58
a3fd8eae-493a-36af-96fc-2de0a9634b62,,10.3846/1392-8619.2009.15.281-293,Enterprise knowledge modelling: Domains and aspects,journal,2009,"('Saulius', 'Gudas')",Technological and Economic Development of Economy,281-293,15,17,http://www.mendeley.com/research/enterprise-knowledge-modelling-domains-aspects,,,,,,0,0,0,0
ed1d4a9c-17fc-3c63-8241-f5f90089f71b,2-s2.0-84929084691,10.1080/09537325.2015.1034266,The process of dynamic capability emergence in technology start-ups – an exploratory longitudinal study in China,journal,2015,"('Xiaofeng', 'Ma')",Technology Analysis and Strategic Management,675-692,27,24,http://www.mendeley.com/research/process-dynamic-capability-emergence-technology-startups-exploratory-longitudinal-study-china,Xiaofeng,Ma,56073186000,60073652,2,2,5,5,7
d57398e9-a96e-34a7-911e-6a1b8d645ce0,2-s2.0-84897101298,10.1109/MS.2014.49,What we do and don't know about software development effort estimation,journal,2014,"('Magne', 'Jorgensen')",IEEE Software,37-40,31,60,http://www.mendeley.com/research/we-dont-know-about-software-development-effort-estimation-4,Magne,Jorgensen,7202500933,60010348,20,31,97,2445,42
22e458a0-157f-3cdc-9172-36d1fefd771d,2-s2.0-69849111891,10.1111/j.1540-5885.2009.00689.x,An empirical evaluation of R&D-Marketing NPD integration in Chinese firms: The guanxi effect,journal,2009,"('Helen', 'Perks')",Journal of Product Innovation Management,640-651,26,103,http://www.mendeley.com/research/empirical-evaluation-rdmarketing-npd-integration-chinese-firms-guanxi-effect,Helen,Perks,6603023204,60026051,41,15,28,668,40
e05d9ed2-daf0-381b-80fe-21b6b9c7c09f,2-s2.0-84877995998,10.1377/hlthaff.2012.1087,"Ontario's primary care reforms have transformed the local care landscape, but a plan is needed for ongoing improvement",journal,2013,"('Brian', 'Hutchison')",Health Affairs,695-703,32,141,http://www.mendeley.com/research/ontarios-primary-care-reforms-transformed-local-care-landscape-plan-needed-ongoing-improvement,Brian,Hutchison,35388680600,60031828,48,24,79,1841,150
650a165a-9c7a-3122-b547-551768b1ae70,2-s2.0-84867269401,10.1080/10580530.2012.716995,The E-Commerce Sales and Use Tax Controversy: Is the End Near?,journal,2012,"('Burke T.', 'Ward')",Information Systems Management,331-337,29,5,http://www.mendeley.com/research/ecommerce-sales-tax-controversy-end-near,Burke T.,Ward,7202945387,60000009,1,10,46,252,16
8ee07087-856f-38fa-a074-54a47b94037c,2-s2.0-84875854017,10.1080/17449480.2013.772726,The EU Emissions Trading System under IFRS - Towards a 'True and Fair View',journal,2013,"('Madlen', 'Haupt')",Accounting in Europe,71-97,10,12,http://www.mendeley.com/research/eu-emissions-trading-system-under-ifrs-towards-true-fair-view,Madlen,Haupt,55642436400,60000765,4,1,0,4,0
b7c2abb4-916a-32d6-8ef5-da4fb3a7d73a,2-s2.0-84925340195,10.3168/jds.2014-8580,Considerations when combining data from multiple nutrition experiments to estimate genetic parameters for feed efficiency,journal,2015,"('L.C.', 'Hardie')",Journal of Dairy Science,2727-2737,98,18,http://www.mendeley.com/research/considerations-combining-data-multiple-nutrition-experiments-estimate-genetic-parameters-feed-effici,L. C.,Hardie,56514945000,60004354,5,1,2,6,18
f44ee71f-5813-3ded-9429-507cb73712a8,2-s2.0-84925003504,10.1111/1911-3838.12039,Holliston helping hands,journal,2015,"('Douglas', 'Kalesnikoff')",Accounting Perspectives,61-70,14,4,http://www.mendeley.com/research/holliston-helping-hands,Douglas,Kalesnikoff,55826027600,60015186,0,1,4,0,3
77d13419-5555-3e14-9c32-7856479b5302,2-s2.0-34249284128,10.1007/s10257-007-0048-y,Interimistic data dissemination,journal,2007,"('Sudarshan S.', 'Chawathe')",Information Systems and e-Business Management,229-253,5,2,http://www.mendeley.com/research/interimistic-data-dissemination,Sudarshan S.,Chawathe,6603640196,60008279,0,14,37,952,21
c75d6e9f-6a45-30e2-8d59-0c7111a04532,2-s2.0-84855762214,10.1080/10580530.2011.610276,"The effect of organizational factors on the business value of it: Universalistic, contingency, and configurational predictions",journal,2011,"('Lior', 'Fink')",Information Systems Management,304-320,28,54,http://www.mendeley.com/research/effect-organizational-factors-business-value-it-universalistic-contingency-configurational-predictio-1,Lior,Fink,7102470106,60027161,7,8,42,348,35
cf3d08eb-156a-3ace-b8e8-8edb63677b62,2-s2.0-84938569721,10.1007/s10660-015-9193-4,Factors influencing e-government use in non-urban areas,journal,2015,"('Marie Christine', 'Roy')",Electronic Commerce Research,349-363,15,122,http://www.mendeley.com/research/factors-influencing-egovernment-nonurban-areas,Marie-Christine,Roy,7402902420,60032619,5,5,14,250,29
f14e11ee-464c-3967-bc32-91b76d470c18,2-s2.0-84928592886,10.1080/00207721.2013.827263,"Optimal periodic and random inspections with first, last and overtime policies",journal,2015,"('Xufeng', 'Zhao')",International Journal of Systems Science,1648-1660,46,3,http://www.mendeley.com/research/optimal-periodic-random-inspections-first-last-overtime-policies,Xufeng,Zhao,55913997100,60025441,12,10,79,152,27
32131667-5f41-3d98-98e6-aeb794bf344c,2-s2.0-46449093923,10.1080/07408170701598132,Integrated warehouse location and inventory decisions in a three-tier distribution system,journal,2008,"('Halit', 'Üster')",IIE Transactions (Institute of Industrial Engineers),718-732,40,28,http://www.mendeley.com/research/integrated-warehouse-location-inventory-decisions-threetier-distribution-system,Halit,Üster,6603189719,60020547,31,14,40,572,22
04888077-399d-3f55-aaf2-98cf6e66bf89,2-s2.0-84923173011,10.3233/IFS-130985,Properties of interval-valued hesitant fuzzy sets,journal,2014,"('Na', 'Chen')",Journal of Intelligent and Fuzzy Systems,143-158,27,8,http://www.mendeley.com/research/properties-intervalvalued-hesitant-fuzzy-sets,Na,Chen,57198646317,60005244,8,8,8,490,2
f3e80f2e-0f5f-39c4-b1b6-16e9f7056d14,2-s2.0-70350129087,10.1080/10580530903017484,Evaluating the Financial Performance of Business Method Patent Owners,journal,2009,"('Nancy L.', 'Martin')",Information Systems Management,285-301,26,14,http://www.mendeley.com/research/evaluating-financial-performance-business-method-patent-owners,Nancy L.,Martin,16304808100,60029472,9,5,19,72,12
2e376534-dee7-33de-9c19-f73a983ef14e,,10.1007/s11213-010-9183-3,Student Engineers as Agents of Change: Combining Social Inclusion in the Professional Development of Electrical and Computer Engineering Students,journal,2011,"('Yao-Jen', 'Chang')",Systemic Practice and Action Research,237-245,24,3,http://www.mendeley.com/research/student-engineers-agents-change-combining-social-inclusion-professional-development-electrical-compu-6,,,,,,0,0,0,0
f69e3016-2f9d-35d0-936e-1d3d89386f58,2-s2.0-84862058972,10.1089/cyber.2012.1545,Self-Tracking: Better Medicine Through Pattern Recognition,journal,2012,"('Brenda K.', 'Wiederhold')","Cyberpsychology, Behavior, and Social Networking",235-236,15,46,http://www.mendeley.com/research/selftracking-better-medicine-through-pattern-recognition,Brenda K.,Wiederhold,7003634518,,14,31,284,2113,150
ce585aa4-4562-3d35-98f5-83459e829963,2-s2.0-84857069905,10.1080/10580530.2012.634292,The Information Technology Workforce: A Comparison of Critical Skills of Clients and Service Providers,journal,2012,"('Stephen', 'Hawk')",Information Systems Management,12-Feb,29,31,http://www.mendeley.com/research/information-technology-workforce-comparison-critical-skills-clients-service-providers,Stephen,Hawk,6701511755,60023646,9,8,21,200,19
28e8362b-7e1c-3b06-bf77-37adf557d3d0,2-s2.0-38349121000,10.1007/s10729-007-9023-x,Stratified random sampling for estimating billing accuracy in health care systems,journal,2008,"('Jirachai', 'Buddhakulsomsiri')",Health Care Management Science,41-54,11,13,http://www.mendeley.com/research/stratified-random-sampling-estimating-billing-accuracy-health-care-systems,Jirachai,Buddhakulsomsiri,14718853400,60011220,4,6,24,201,19
e565eb3a-ab75-3e86-9fb0-0811f33e37b4,2-s2.0-80053226925,10.1049/iet-com.2010.0626,Bypassing internet service provider traffic shaping with peer-to-peer file sharing through deliberate false positives,journal,2011,"('C.B.', 'Hays')",IET Communications,1540-1543,5,6,http://www.mendeley.com/research/bypassing-internet-service-provider-traffic-shaping-peertopeer-file-sharing-through-deliberate-false,C. B.,Hays,51664904400,60004636,0,Scopus,0,0,0
1492abc2-398b-324d-a780-c7a3f3dbbf05,2-s2.0-84879704826,10.1111/j.1467-8659.2012.03117.x,MarketAnalyzer: An Interactive Visual Analytics System for Analyzing Competitive Advantage Using Point of Sale Data,journal,2012,"('S.', 'Ko')",Computer Graphics Forum,1245-1254,31,64,http://www.mendeley.com/research/marketanalyzer-interactive-visual-analytics-system-analyzing-competitive-advantage-using-point-sale,S.,Ko,37049022800,60009254,10,5,14,76,42
0e6d03ee-90d0-3b5e-b186-3a3b9cd8b271,2-s2.0-84870929785,10.1111/j.1365-2575.2011.00396.x,Predicting users' return to virtual worlds: A social perspective,journal,2013,"('Lakshmi', 'Goel')",Information Systems Journal,35-63,23,58,http://www.mendeley.com/research/predicting-users-return-virtual-worlds-social-perspective,Lakshmi,Goel,14818998500,60000135,25,10,39,320,20
1d6a8157-a99a-321f-b412-37a4ebe4f519,2-s2.0-34547462686,10.1080/01449290601177045,Forum Theatre as a requirements gathering methodology in the design of a home telecommunication system for older adults,journal,2007,"('M.', 'Rice')",Behaviour and Information Technology,323-331,26,46,http://www.mendeley.com/research/forum-theatre-requirements-gathering-methodology-design-home-telecommunication-system-older-adults,M.,Rice,56238985400,60008877,28,8,23,157,46
04dbb1f0-8715-392e-86ef-742e28dfd303,2-s2.0-50649097932,10.1111/j.1467-9914.2008.00422.x,Local banks efficiency and employment,journal,2008,"('Patrizia', 'Ordine')",Labour,469-493,22,4,http://www.mendeley.com/research/local-banks-efficiency-employment,Patrizia,Ordine,6506756551,60020261,3,6,21,120,6
b82faf6d-d32c-3529-818f-2cb200c971ca,2-s2.0-74549213116,10.1080/00207540802314837,Preventing failure in IT-enabled systems for supply chain management,journal,2009,"('Javad', 'Soroor')",International Journal of Production Research,6543-6557,47,72,http://www.mendeley.com/research/preventing-failure-itenabled-systems-supply-chain-management,Javad,Soroor,22956664300,60072431,30,9,14,174,14
3361d5ec-1f2c-3f02-aeba-90b7cf919f9a,,10.3233/IKS-130221,Knowledge based data center capacity reduction using sensitivity analysis on causal Bayesian belief network.,journal,2013,"('Jayneel', 'Patel')",Information Knowledge Systems Management,135-148,12,3,http://www.mendeley.com/research/knowledge-based-data-center-capacity-reduction-using-sensitivity-analysis-causal-bayesian-belief-net,,,,,,0,0,0,0
59a56ed5-ef74-334e-8d0e-a5530bc7b3e1,2-s2.0-84875133703,10.1080/17517575.2013.767381,An approach to define semantics for BPM systems interoperability,journal,2015,"('Mariela', 'Rico')",Enterprise Information Systems,324-347,9,12,http://www.mendeley.com/research/approach-define-semantics-bpm-systems-interoperability,Mariela,Rico,7103144571,60016063,4,4,10,25,16
1868fbcb-1a77-3b23-ae03-b8124949e14f,2-s2.0-57349168657,10.1007/s11235-008-9124-y,Extending EDCA with distributed resource reservation for QoS guarantees,journal,2008,"('Ali', 'Hamidian')",Telecommunication Systems,187-194,39,2,http://www.mendeley.com/research/extending-edca-distributed-resource-reservation-qos-guarantees,Ali,Hamidian,8704412400,60029170,20,6,13,149,45
